gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,adj_p_value,neg_log10_pval,dataset,description,n_ALS,n_Control,significant
Gene_145,-0.0177870372886217,0.8151594997572599,-0.2338586294086765,0.008866616115878,0.0266536534044998,0.9907071470529124,0.0887574058770909,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_146,-0.0755783456875366,0.2823061566811533,-1.0759379120787234,-0.0172055761236808,0.0583727695638557,0.9907071470529124,0.5492796504273083,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_147,0.016126136767331,0.8283769843188729,0.2168604104174497,0.0006075674727052,-0.0155185692946258,0.9907071470529124,0.0817719760776777,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_148,-0.0016591993411286,0.9809576544229268,-0.023876387502308,0.0322246182540452,0.0338838175951739,0.999297494542208,0.0083497396612195,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_149,0.07387164403394,0.3306263342040542,0.97349408235902,-0.0133318970864483,-0.0872035411203883,0.9907071470529124,0.4806625580724158,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_150,0.0491942368204256,0.5047477221881003,0.667364417694654,0.0778370700927475,0.0286428332723219,0.9907071470529124,0.2969256322523191,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_151,-0.0309492469608978,0.6655499308091576,-0.4324370814992893,-0.0129550043491838,0.0179942426117139,0.9907071470529124,0.1768193573771931,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_152,-0.0485910960900461,0.4972993334647488,-0.6790807279256635,0.0300981776418348,0.078689273731881,0.9907071470529124,0.3033821228566059,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_153,0.0283220370468169,0.693173195701777,0.394706767118768,0.010151530895039,-0.0181705061517779,0.9907071470529124,0.159158239356676,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_154,0.0936045460568379,0.2227802536146125,1.2201948333065884,0.018343917809487,-0.0752606282473509,0.9907071470529124,0.6521233059860138,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_155,-0.0701158468662988,0.3482267344123567,-0.938631326006046,-0.0197220477152007,0.050393799151098,0.9907071470529124,0.4581378898468856,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_156,0.0031299725440882,0.9656980281806068,0.0430189753340334,-0.011105165656218,-0.0142351382003063,0.999297494542208,0.0151586553619975,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_157,-0.1314735565166747,0.0837830284490513,-1.7314827802252877,-0.0505990046264566,0.080874551890218,0.9856218091694384,1.0768439455391237,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_158,-0.1313870858433434,0.0743430826915174,-1.7870257785258823,-8.786357035751021e-05,0.1312992222729859,0.9854941980149856,1.128759434521461,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_159,-0.0160567500699307,0.8286369191103403,-0.2165267680949506,-0.0484496711338011,-0.0323929210638703,0.9907071470529124,0.0816357210392845,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_160,-0.0504869710867501,0.5081942220685336,-0.6619740428795013,-0.0263175021164463,0.0241694689703037,0.9907071470529124,0.2939702769834407,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_161,0.0368377216525423,0.6222338568491628,0.4928940687832351,-0.0107589902321066,-0.047596711884649,0.9907071470529124,0.2060463618503824,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_162,0.120326814791925,0.1063171848924334,1.6169437106222728,0.0212627708031079,-0.099064043988817,0.9856218091694384,0.9733965313304488,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_163,-0.0729087359520329,0.3210476041048936,-0.9929740677699896,-0.0464146757911108,0.026494060160922,0.9907071470529124,0.4934305667626135,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_164,0.0083477857261483,0.9070108634789548,0.1168497541573393,-0.0456542350222538,-0.0540020207484022,0.9989564535601106,0.0423875112632672,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_165,0.0639026167816394,0.3870278488586937,0.8655318218927395,0.0567107771649881,-0.0071918396166512,0.9907071470529124,0.4122577838945004,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_166,-0.0071753181319264,0.9189850872816924,-0.1017470097607379,-0.0357193822115333,-0.0285440640796068,0.9989564535601106,0.0366915360173918,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_167,-0.0457707241025344,0.5190219795386394,-0.6451627241729168,-0.0493771942291561,-0.0036064701266216,0.9907071470529124,0.2848142502628626,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_168,-0.0912998532078093,0.2110239916415009,-1.2518407019410422,-0.0202643746525121,0.0710354785552971,0.9907071470529124,0.6756681662890737,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_169,0.0430297373962841,0.5489228640898953,0.5996506868823533,0.0476346585727759,0.0046049211764917,0.9907071470529124,0.2604886793271985,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_170,0.0244637872942052,0.7366277880754026,0.336449039716876,0.0486300885270528,0.0241663012328476,0.9907071470529124,0.1327519021249009,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_171,0.0014747539720919,0.9848214666548692,0.0190310573301263,-0.0289665121321633,-0.0304412661042552,0.999297494542208,0.0066424934356491,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_172,0.0926763956670481,0.2055369710522456,1.267048861167397,-0.0089105616111958,-0.101586957278244,0.9907071470529124,0.6871100478520252,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_173,0.0707528383001114,0.3431051781981219,0.9486570551650026,0.1029458073205677,0.0321929690204562,0.9907071470529124,0.4645727274527151,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_174,0.0890534652009906,0.2066745313871345,1.2638718962467037,0.0544343598669604,-0.0346191053340301,0.9907071470529124,0.6847130384163507,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_175,-0.0286893167315888,0.6943079334628055,-0.3931691687324344,-0.0180971056472431,0.0105922110843457,0.9907071470529124,0.1584478722784689,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_176,-0.10618446738774,0.1475138104593797,-1.449888702033035,-0.0810645033514016,0.0251199640363384,0.9907071470529124,0.8311673184957795,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_177,0.1152943786885801,0.1227247968826004,1.5452049572165172,0.0492929839616637,-0.0660013947269164,0.9856218091694384,0.9110676780126828,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_178,0.129570542982595,0.0893220164613031,1.7012217382395411,0.0462277901977589,-0.083342752784836,0.9856218091694384,1.0490414812104083,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_179,-0.0661087791880374,0.3594902222213841,-0.9169075286780822,-0.028827760886532,0.0372810183015054,0.9907071470529124,0.444312917500979,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_180,0.0238118486601678,0.7471612285361064,0.3225051846204081,0.0488337380533693,0.0250218893932015,0.9907071470529124,0.1265856724708149,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_181,-0.0558978865155524,0.4597825447596995,-0.739591867565261,-0.0059081928578765,0.0499896936576758,0.9907071470529124,0.3374475203621694,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_182,0.0407940022158676,0.5858429447204158,0.5451091149054432,0.0630437768890147,0.022249774673147,0.9907071470529124,0.2322187958986989,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_183,-0.0121578924910565,0.8741032796437398,-0.1585036098325204,-0.0191890455684281,-0.0070311530773716,0.9919724242532864,0.0584372502838848,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_184,0.0814657119481593,0.2827208732581583,1.075010519258594,0.0600619025405898,-0.0214038094075695,0.9907071470529124,0.5486421264019202,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_185,0.0072481550979854,0.9201482450307922,0.1002812451338434,0.04518514169029,0.0379369865923046,0.9989564535601106,0.0361421978584947,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_186,0.0215710730698447,0.7634992320025051,0.3009999078437281,0.0145630795565808,-0.0070079935132638,0.9907071470529124,0.117191395460529,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_187,0.0576878163021835,0.4278278899280981,0.793351180276892,-0.0009151424333129,-0.0586029587354964,0.9907071470529124,0.368730907359015,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_188,-0.0240408697726835,0.7449031193165587,-0.3254890279239135,-0.0123790944423758,0.0116617753303076,0.9907071470529124,0.1279002070935644,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_189,0.0383777916454355,0.5889833756232867,0.5405460654657865,0.0313853527078035,-0.0069924389376319,0.9907071470529124,0.2298969632383027,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_190,-0.0216289723155932,0.7705435136489756,-0.291771116716637,-0.0731143102493824,-0.0514853379337892,0.9907071470529124,0.1132028310480447,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_191,-0.0052711680939942,0.9448984950483148,-0.069137977030769,0.0422892229359379,0.0475603910299322,0.9989564535601106,0.0246148427162506,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_192,-0.1086331584456391,0.1119692270463101,-1.591302215422426,-0.1365346525898537,-0.0279014941442145,0.9856218091694384,0.9509013198327124,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_193,0.072282374538533,0.3234112467797955,0.9881323505670584,0.0290191463067297,-0.0432632282318032,0.9907071470529124,0.4902448813700182,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_194,0.0640669836002638,0.3751009223090578,0.8874955186897091,0.0123502104361644,-0.0517167731640994,0.9907071470529124,0.4258518679920606,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_195,0.1357217924027581,0.0672166967033588,1.8329194382227276,0.0378153145202,-0.097906477882558,0.9854941980149856,1.1725228343056044,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_196,-0.0032254316983928,0.9644846815122992,-0.0445416550915324,-0.0233642119172471,-0.0201387802188543,0.999297494542208,0.0157046656743325,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_197,0.1352063526324984,0.0623869295551559,1.8663597083804344,0.0801954169648871,-0.0550109356676113,0.9524722069489464,1.204906388148552,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_198,-0.0579012282173821,0.4309369517961228,-0.7880212714186782,-0.0218822162749456,0.0360190119424364,0.9907071470529124,0.365586264618766,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_199,0.0357038235737099,0.6317647983350079,0.4794437874988109,0.0400314242662275,0.0043276006925176,0.9907071470529124,0.1994445764599444,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_200,-0.051025364531197,0.488136246760091,-0.6936235948214715,0.0145152331102437,0.0655405976414408,0.9907071470529124,0.3114589424286577,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_201,0.0157017212375084,0.8326779292778534,0.211342961039387,0.0798738479656328,0.0641721267281243,0.9907071470529124,0.0795229464740066,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_202,0.1502563844344423,0.0413746711614602,2.043322729328517,0.0704343258458859,-0.0798220585885563,0.9524722069489464,1.3832654448979351,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_203,-0.0799158471799061,0.2612786234857164,-1.1242344388690797,-0.0167300773557367,0.0631857698241694,0.9907071470529124,0.582896120628428,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_204,-0.141143973495658,0.0529053403628009,-1.938806134273434,-0.0627736747081383,0.0783702987875196,0.9524722069489464,1.2765004872647168,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_205,0.0328936852287976,0.6547727264184692,0.4473232995402286,0.0161982252360386,-0.016695459992759,0.9907071470529124,0.1839094187723826,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_206,-0.0026853528850784,0.9712612477211638,-0.0360386816392112,-0.0488877112317471,-0.0462023583466686,0.999297494542208,0.0126639388011184,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_207,-0.0063382314183172,0.9285866418976768,-0.08965377520696,0.0359837146068451,0.0423219460251624,0.9989564535601106,0.032177568130382,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_208,0.0195577841416233,0.7883230149371929,0.2685863010923684,0.0083729058750149,-0.0111848782666083,0.9907071470529124,0.1032957941090454,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_209,-0.0387837788372503,0.5847253364705776,-0.5467357407711465,0.0387526142916755,0.0775363931289258,0.9907071470529124,0.2330480875361286,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_210,-0.061656948911895,0.3920150133367275,-0.8564708605901002,-0.1020340042581173,-0.0403770553462223,0.9907071470529124,0.4066973001110757,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_211,0.0917869477472972,0.2083055466469618,1.2593389329466211,0.0511826972872354,-0.0406042504600617,0.9907071470529124,0.6812991657406979,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_212,0.138350691304961,0.0588359480957416,1.8923426558967489,0.0577204383851642,-0.0806302529197968,0.9524722069489464,1.2303572438346035,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_213,-0.0176198202220765,0.8161599415196792,-0.2325697133510889,0.0254604419392215,0.0430802621612981,0.9907071470529124,0.0882247249313963,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_214,0.0277081846187691,0.6981858693255603,0.3879214588055872,0.0028734884197751,-0.0248346961989939,0.9907071470529124,0.1560289451752871,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_215,0.003432356972018,0.9616501265657368,0.0480992664631875,-0.0026574324974527,-0.0060897894694707,0.999297494542208,0.0169829069017479,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_216,-0.1332475701697245,0.068124407930156,-1.826857547267552,-0.131666873423203,0.0015806967465214,0.9854941980149856,1.1666972591561595,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_217,0.0474676294533143,0.5108686537367566,0.6578044255323818,0.0006881206875104,-0.0467795087658039,0.9907071470529124,0.2916907442678252,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_218,-0.0938896896093465,0.2133038025615118,-1.2456061367070048,-0.1058519568851569,-0.0119622672758103,0.9907071470529124,0.6710014023247787,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_219,0.0659042000327867,0.3637064181916581,0.908886372577104,0.0920481891705415,0.0261439891377547,0.9907071470529124,0.4392490350447469,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_220,-0.0913711426654026,0.2178144620974969,-1.2334114334918782,-0.0166956354170825,0.0746755072483201,0.9907071470529124,0.6619132880300902,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_221,-0.0346965408753737,0.638501036702016,-0.4699896974066522,-0.0682223317571309,-0.0335257908817571,0.9907071470529124,0.1948383932578886,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_222,-0.0010575705006766,0.988219229785406,-0.0147705394170779,-0.0105733742940602,-0.0095158037933836,0.999297494542208,0.0051466994160064,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_223,0.0744583547267104,0.3194554724804369,0.9962485748817976,0.0332341849271743,-0.041224169799536,0.9907071470529124,0.4955896677206063,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_224,0.0015754085210967,0.9833219333494276,0.02091145526201,0.0125112494058518,0.010935840884755,0.999297494542208,0.0073042736351973,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_225,-0.0010454071741182,0.9887015351032892,-0.0141657914297284,0.0535145306467533,0.0545599378208716,0.999297494542208,0.0049347915378302,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_226,-0.0035838427730713,0.9600175932643492,-0.0501485106017264,-0.018757966369067,-0.0151741235959957,0.999297494542208,0.0177208080150004,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_227,-0.1150007175998706,0.118404337006475,-1.5633247272878468,-0.0404956440057261,0.0745050735941445,0.9856218091694384,0.9266323896444858,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_228,-0.0191009949333228,0.7971913736257572,-0.2570763749227524,-0.0331784368313759,-0.014077441898053,0.9907071470529124,0.0984374094284016,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_229,0.1011848296466196,0.176999398828319,1.3513421037671705,0.0377611026408767,-0.0634237270057428,0.9907071470529124,0.7520282087002674,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_230,-0.0635780357161843,0.3761341419888797,-0.8855759414580844,-2.8101334781491917e-05,0.0635499343814028,0.9907071470529124,0.4246572435401337,GSE112676,iPSC motor neurons from ALS patients,,,
Gene_231,-0.0418081848529569,0.5667850285324836,-0.5730501941697818,-0.0304877660614027,0.0113204187915541,0.9907071470529124,0.2465816300399657,GSE112676,iPSC motor neurons from ALS patients,,,
