"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","condition","comparison"
"P14625;Q58FF3","HSP90B1",-0.056,0.776202413308203,0.912,FALSE,"ARS","C9ALS_vs_Control"
"Q9BWE0","REPIN1",0.0444,0.777077184281388,0.912,FALSE,"ARS","C9ALS_vs_Control"
"P62750","RPL23A",0.0465,0.766029677474648,0.912,FALSE,"ARS","C9ALS_vs_Control"
"P62847","RPS24",0.0578,0.785990553936483,0.912,FALSE,"ARS","C9ALS_vs_Control"
"P49591","SARS",-0.0879,0.772173852018989,0.912,FALSE,"ARS","C9ALS_vs_Control"
"O14776","TCERG1",0.0675,0.763430146731148,0.912,FALSE,"ARS","C9ALS_vs_Control"
"Q8WZ42","TTN",-0.269,0.784415226790162,0.912,FALSE,"ARS","C9ALS_vs_Control"
"P49411","TUFM",-0.0351,0.786716351736449,0.912,FALSE,"ARS","C9ALS_vs_Control"
"Q5T6F2","UBAP2",0.0373,0.783142966367926,0.912,FALSE,"ARS","C9ALS_vs_Control"
"Q16630","CPSF6",-0.0786,0.823247835517584,0.913,FALSE,"ARS","C9ALS_vs_Control"
"P16402","HIST1H1D",-0.187,0.821828846492974,0.913,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y383","LUC7L2",0.132,0.794791750945847,0.913,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y2K5","R3HDM2",-0.0459,0.797835106013636,0.913,FALSE,"ARS","C9ALS_vs_Control"
"P62995","TRA2B",-0.0479,0.824640583516302,0.913,FALSE,"ARS","C9ALS_vs_Control"
"O14617","AP3D1",-0.0301,0.827665692004517,0.914,FALSE,"ARS","C9ALS_vs_Control"
"Q9NVI7","ATAD3A",0.0305,0.826868812767453,0.914,FALSE,"ARS","C9ALS_vs_Control"
"P16615;O14983;Q93084","ATP2A2",0.055,0.842779299386051,0.914,FALSE,"ARS","C9ALS_vs_Control"
"P49841","GSK3B",0.0386,0.841902496350819,0.914,FALSE,"ARS","C9ALS_vs_Control"
"Q92769","HDAC2",-0.0463,0.860215372608035,0.914,FALSE,"ARS","C9ALS_vs_Control"
"Q13151","HNRNPA0",0.0401,0.854940269855589,0.914,FALSE,"ARS","C9ALS_vs_Control"
"P0DMV9;P0DMV8","HSPA1B",-0.0383,0.836700556331985,0.914,FALSE,"ARS","C9ALS_vs_Control"
"Q03252","LMNB2",0.0764,0.845715766846727,0.914,FALSE,"ARS","C9ALS_vs_Control"
"Q7Z406","MYH14",-0.0902,0.839475017117875,0.914,FALSE,"ARS","C9ALS_vs_Control"
"Q6P2Q9","PRPF8",0.0538,0.859659111380132,0.914,FALSE,"ARS","C9ALS_vs_Control"
"Q9H0U4;Q92928","RAB1B",-0.0673,0.84867264253544,0.914,FALSE,"ARS","C9ALS_vs_Control"
"Q9HBD1","RC3H2",0.0308,0.831181891486522,0.914,FALSE,"ARS","C9ALS_vs_Control"
"P61313","RPL15",-0.0354,0.852020099439577,0.914,FALSE,"ARS","C9ALS_vs_Control"
"Q8IWZ8","SUGP1",-0.0628,0.839577682989398,0.914,FALSE,"ARS","C9ALS_vs_Control"
"O75934","BCAS2",-0.0455,0.894912318750966,0.915,FALSE,"ARS","C9ALS_vs_Control"
"Q9BRD0","BUD13",0.0266,0.888417427388512,0.915,FALSE,"ARS","C9ALS_vs_Control"
"O15234","CASC3",-0.032,0.872232873826252,0.915,FALSE,"ARS","C9ALS_vs_Control"
"Q75N03","CBLL1",0.0344,0.868155795641855,0.915,FALSE,"ARS","C9ALS_vs_Control"
"Q92945","KHSRP",-0.0269,0.862842587590334,0.915,FALSE,"ARS","C9ALS_vs_Control"
"Q9H9Z2","LIN28A",0.03,0.874374975396678,0.915,FALSE,"ARS","C9ALS_vs_Control"
"Q08J23","NSUN2",0.0629,0.88287956330836,0.915,FALSE,"ARS","C9ALS_vs_Control"
"O95394","PGM3",-0.0343,0.884234635745311,0.915,FALSE,"ARS","C9ALS_vs_Control"
"P26599","PTBP1",-0.0529,0.870264867203777,0.915,FALSE,"ARS","C9ALS_vs_Control"
"O95758","PTBP3",0.0813,0.895553384958316,0.915,FALSE,"ARS","C9ALS_vs_Control"
"P61254","RPL26",0.047,0.88693244346243,0.915,FALSE,"ARS","C9ALS_vs_Control"
"Q96IZ7","RSRC1",-0.0248,0.864823231075703,0.915,FALSE,"ARS","C9ALS_vs_Control"
"Q12824","SMARCB1",-0.0598,0.87672602639313,0.915,FALSE,"ARS","C9ALS_vs_Control"
"Q6IEG0","SNRNP48",0.0716,0.882038323632169,0.915,FALSE,"ARS","C9ALS_vs_Control"
"Q9BQA1","WDR77",-0.0468,0.86515654852678,0.915,FALSE,"ARS","C9ALS_vs_Control"
"Q4VC05","BCL7A",0.0255,0.905215036577387,0.916,FALSE,"ARS","C9ALS_vs_Control"
"P78371","CCT2",0.032,0.928635788864135,0.916,FALSE,"ARS","C9ALS_vs_Control"
"Q9HCG8","CWC22",-0.0274,0.922084127630379,0.916,FALSE,"ARS","C9ALS_vs_Control"
"Q04637","EIF4G1",0.0379,0.899885891612956,0.916,FALSE,"ARS","C9ALS_vs_Control"
"Q9NV70","EXOC1",0.0303,0.904759178071571,0.916,FALSE,"ARS","C9ALS_vs_Control"
"Q13823","GNL2",0.0161,0.904617544640981,0.916,FALSE,"ARS","C9ALS_vs_Control"
"Q9Y5V3","MAGED1",-0.0176,0.911966949109615,0.916,FALSE,"ARS","C9ALS_vs_Control"
"Q9NX24","NHP2",-0.0183,0.910063609103356,0.916,FALSE,"ARS","C9ALS_vs_Control"
"P06748","NPM1",0.0159,0.915706190200171,0.916,FALSE,"ARS","C9ALS_vs_Control"
"O14974","PPP1R12A",0.0691,0.911575098870175,0.916,FALSE,"ARS","C9ALS_vs_Control"
"P54136","RARS",-0.0314,0.901631372372175,0.916,FALSE,"ARS","C9ALS_vs_Control"
"P49756","RBM25",0.0178,0.905861945167396,0.916,FALSE,"ARS","C9ALS_vs_Control"
"P18124","RPL7",-0.0138,0.935229323860757,0.916,FALSE,"ARS","C9ALS_vs_Control"
"Q15428","SF3A2",-0.02,0.918989189136826,0.916,FALSE,"ARS","C9ALS_vs_Control"
"Q92922;Q9UL12","SMARCC1",0.0271,0.909826987487871,0.916,FALSE,"ARS","C9ALS_vs_Control"
"P50502;Q8IZP2;Q8NFI4","ST13",-0.0224,0.921008147821798,0.916,FALSE,"ARS","C9ALS_vs_Control"
"Q8NB50;Q96NL3;Q9H963;Q8N782;Q8NCK3;Q9Y5A6;Q6ZN06;A6NDX5;Q86XN6","ZFP62",-0.022,0.93439314967858,0.916,FALSE,"ARS","C9ALS_vs_Control"
"Q8WXX7","AUTS2",-0.00963,0.968830407720812,0.917,FALSE,"ARS","C9ALS_vs_Control"
"P48730","CSNK1D",0.0116,0.974791855307596,0.917,FALSE,"ARS","C9ALS_vs_Control"
"Q9C005","DPY30",-0.00881,0.967776804079612,0.917,FALSE,"ARS","C9ALS_vs_Control"
"A6NHQ2","FBLL1",-0.0193,0.951939401380068,0.917,FALSE,"ARS","C9ALS_vs_Control"
"P16403","HIST1H1C",0.0408,0.962943807590839,0.917,FALSE,"ARS","C9ALS_vs_Control"
"P10412","HIST1H1E",0.0333,0.945133273157653,0.917,FALSE,"ARS","C9ALS_vs_Control"
"P55081;Q00653","MFAP1",-0.0143,0.952401617541547,0.917,FALSE,"ARS","C9ALS_vs_Control"
"P40967","PMEL",0.00892,0.965007872109312,0.917,FALSE,"ARS","C9ALS_vs_Control"
"P62491;Q15907","RAB11A",0.0154,0.955307168836942,0.917,FALSE,"ARS","C9ALS_vs_Control"
"Q3YEC7","RABL6",-0.00858,0.958746732628413,0.917,FALSE,"ARS","C9ALS_vs_Control"
"Q96LT9","RNPC3",0.0199,0.946283474603606,0.917,FALSE,"ARS","C9ALS_vs_Control"
"Q02878","RPL6",0.00797,0.958002891623947,0.917,FALSE,"ARS","C9ALS_vs_Control"
"P62241","RPS8",0.0163,0.955522988708907,0.917,FALSE,"ARS","C9ALS_vs_Control"
"P09661","SNRPA1",0.00963,0.956088755565538,0.917,FALSE,"ARS","C9ALS_vs_Control"
"Q6P1X5","TAF2",0.00965,0.962765450302518,0.917,FALSE,"ARS","C9ALS_vs_Control"
"Q9P2D1;Q3L8U1","CHD7",-0.00339,0.983094227364744,0.918,FALSE,"ARS","C9ALS_vs_Control"
"P01861","IGHG4",0.00965,0.9753560828259,0.918,FALSE,"ARS","C9ALS_vs_Control"
"Q08170","SRSF4",0.00659,0.983740264420922,0.918,FALSE,"ARS","C9ALS_vs_Control"
"Q13247","SRSF6",-0.00274,0.99162806710977,0.918,FALSE,"ARS","C9ALS_vs_Control"
"Q04917","YWHAH",-0.0036,0.995133187308499,0.918,FALSE,"ARS","C9ALS_vs_Control"
