Gene_Symbol,mRNA_logFC,mRNA_adjPval
MOV10L1,-0.552092561,0.010493913
MAU2,-0.349058988,0.010493913
LINC01000,-0.577698888,0.010493913
MFGE8,-0.37820042,0.010493913
SAMD8,0.266062172,0.010493913
SNORD115-6,-0.77534077,0.010493913
LYRM2,0.240779684,0.010493913
CREBRF,0.313763078,0.010493913
SNTG2,-0.619454098,0.010493913
C19orf18,-0.628021769,0.010493913
CLEC16A,-0.213931821,0.010493913
RBM18,0.33326139,0.010533446
IFFO1,-0.353658456,0.010535315
CEACAM19,-0.626305332,0.01059976
DDX39B,-0.195269338,0.01059976
ANKRD20A19P,-1.053497847,0.01059976
LYRM7,0.32237237,0.010600611
SIRT1,0.285984309,0.010606794
RAB10,0.25814843,0.010606794
GPC1,-0.418080951,0.010606794
IKZF5,0.321776986,0.010631042
ROBO3,-0.454795038,0.010631042
USP2-AS1,-0.487832512,0.010844624
LTB4R,-0.534139784,0.010844624
ATAD3B,-0.455185444,0.010878048
CATSPER2,-0.467404704,0.010956008
HECA,0.30409379,0.010956008
DLG2,0.227486666,0.010965644
GATB,0.22780918,0.010970871
MST1P2,-0.585455821,0.010970871
ZNF335,-0.316226964,0.01099542
GKAP1,0.294017595,0.011042831
WDR93,-0.650667575,0.011042831
ELL2,0.296932139,0.011042831
BBS1,-0.249551929,0.01107968
PHKA2,-0.281465674,0.011123836
CHRNB3,-0.601690046,0.011126926
C5orf51,0.26900972,0.011134445
GPR146,-0.513507694,0.011163784
MIR100HG,0.22873568,0.011163784
TSNARE1,-0.347351063,0.011163784
SPAG8,-0.477274191,0.011163784
UBE3A,0.240323995,0.011163784
GOLGA6B,-0.783041671,0.011163784
GRAP,-0.581383073,0.011169039
TNRC18P1,-0.638703202,0.011169039
TBC1D3G,-0.649766892,0.011229614
AMD1,0.348613556,0.011257895
CARMIL3,-0.490385798,0.011257895
EIF4B,0.324612642,0.011257895
SLC35F4,-0.492405915,0.011257895
GPATCH11,0.289148066,0.011257895
CROCCP2,-0.390214514,0.011257895
SEC62,0.327485676,0.011257895
RIMBP3,-0.626885602,0.011257895
LOC100506474,-0.442692091,0.011257895
FBXL12,-0.295045419,0.011257895
LINC01311,-0.415522136,0.011257895
MCUR1,0.187205669,0.011274153
SEMA5B,-0.519490842,0.011274153
PNP,-0.438030036,0.01129342
PPM1A,0.33058326,0.01129342
STX18-AS1,-0.255066068,0.011295371
NKAIN1,0.669514828,0.011306748
EIF1AX,0.347897573,0.011322095
ATRX,0.259893126,0.011347523
ZNF706,0.259825507,0.011368035
FAM83G,-0.623579936,0.011389033
CFAP46,-0.667662801,0.01141518
LINC01588,-0.732628012,0.01141518
CEACAM21,-0.737073643,0.011429454
FGFR4,-0.765554265,0.011429454
LOC100506548,0.279035578,0.011429454
BRAT1,-0.323461251,0.011429454
ADAMTS9,-0.860183548,0.011429454
HDAC2,0.276541454,0.011429454
MUSTN1,-0.694613099,0.011429454
MEGF6,-0.632035568,0.011429454
ZNF767P,-0.304054547,0.011429454
LOC100506472,-0.504244487,0.011429454
SNORD96A,-0.491544554,0.011429454
PTPN18,-0.302579675,0.011452639
ZBTB38,0.235349445,0.011461381
LINC01001,-0.451246031,0.011483508
CACYBP,0.378701506,0.011483508
AURKC,-0.574459225,0.011483508
SPOP,0.187635685,0.011483508
LENG8-AS1,-0.521849619,0.011483508
PIGO,-0.284649839,0.011522393
DBH-AS1,-0.555992248,0.011522393
LMBR1L,-0.390017805,0.011522393
XYLB,-0.364163433,0.011522393
CHPF2,-0.352220513,0.011522393
TMED7-TICAM2,0.261220822,0.011522393
FOXD1,-0.996988635,0.011522393
ARHGAP5,0.366123208,0.011522393
OGFOD2,-0.327500073,0.011522393
STRC,-0.74784999,0.01153379
SLCO2A1,-0.64038037,0.01153379
HACD2,0.319689225,0.01153379
CES3,-0.519272922,0.01153379
PCDHB6,-0.353233558,0.011564642
MRPS25,-0.241258915,0.011574908
CPT1B,-0.639721451,0.011588133
PCDHB15,-0.238340993,0.011643489
CSMD2,-0.429844902,0.011731292
FAM20B,0.29573024,0.011731292
GLI4,-0.365518141,0.011731292
CMYA5,-0.34997202,0.011820188
CCNG1,0.372764224,0.011820188
ARRDC2,0.924517584,0.011820188
TRDN,-0.696751379,0.011820188
RSPH9,-0.688313618,0.011820188
POLR2J2,-0.560343448,0.011820188
LINC00342,-0.476868301,0.011820188
GPBP1L1,0.182238125,0.011820188
KIF2A,0.266233868,0.011822166
BRD1,-0.278469419,0.011822166
SESTD1,0.344303883,0.011822166
ZNF12,0.220573434,0.011822166
MPHOSPH10,0.223493415,0.01187486
CAPRIN1,0.195589132,0.011875571
RAD51D,-0.246017361,0.011875571
RPS6KB2,-0.36788963,0.011986461
SLC25A25-AS1,-0.64605763,0.011986461
KLHL41,-0.373995182,0.012047904
TM7SF3,0.171112443,0.012047904
GID4,0.15238695,0.012047904
LEFTY1,-0.516072522,0.012047904
STAG3L1,-0.319813149,0.012047904
PRSS53,-0.614599256,0.012048702
NAT10,-0.201058918,0.012101354
CENPP,-0.394890519,0.012102733
POLR2J4,-0.367535066,0.012115399
COL4A3BP,0.30876979,0.01213765
HCP5B,-0.69902914,0.01213765
ABCB8,-0.366579166,0.012180326
SUGT1,0.304906031,0.012180326
HSPA4,0.351172489,0.012190441
PAQR7,-0.314197467,0.012234232
IFI44,-0.509230246,0.012248715
RYBP,0.325118526,0.01230905
ALKAL2,-0.652125608,0.01230905
CYP2B7P,-0.56383289,0.01230905
ATP8A1,0.381628439,0.01230905
CAD,-0.290647999,0.01230905
KIAA0232,0.205623533,0.012310043
CMAHP,-0.519795986,0.012310043
STK38L,0.310023117,0.012321161
ARHGAP27P1,-0.604174765,0.012357993
NBPF11,-0.356672787,0.012357993
ARPC4-TTLL3,-0.22647511,0.012360556
LOC100419583,0.246835439,0.012371829
MINDY2,0.260926213,0.012389681
PODN,-0.587698425,0.012389681
RAB11FIP2,0.270462221,0.012389681
ASB7,0.185996204,0.012404747
UHMK1,0.343107933,0.012404747
GALNS,-0.3522431,0.012404747
BTBD1,0.305672045,0.012404747
SOCS4,0.280279217,0.012404747
MRPS30,0.258894911,0.012404747
SNORA92,-0.576115916,0.012440604
SNORA68B,-0.77542181,0.012440604
LOC93429,-0.552192916,0.012441822
EPCAM,-0.741583851,0.012496071
KPNA3,0.251129298,0.012496071
TRIM13,0.29571239,0.012500305
HINT3,0.286212944,0.012500305
RERGL,-0.752619729,0.012500305
ZC3H18-AS1,-0.688141014,0.012500305
SLC29A2,-0.515640744,0.012500305
KIF24,-0.326941355,0.012500305
TMEM19,0.271085379,0.012535269
AIRE,-0.725011529,0.01253863
TRMT1L,0.239825094,0.012661445
SLMAP,0.170829958,0.012661445
RSPO4,-0.680297613,0.012661445
LINC00893,-0.587467827,0.012683357
PCDHB19P,-0.35970365,0.012683357
CCDC40,-0.505298573,0.012693313
WASH2P,-0.315399293,0.012772348
FAM86HP,-0.579821793,0.012772348
MIR6859-4,-0.677854041,0.012772348
TMEM201,-0.30251518,0.012859577
PPP1R32,-0.488792505,0.012921592
METTL22,-0.302243791,0.012921592
ZFR,0.247055946,0.012957874
LOC100506885,-0.702193919,0.012966807
EGLN1,0.22682168,0.012966807
LOC653160,-0.549237429,0.012978074
TRPM4,-0.4044122,0.013016844
MROH7,-0.56583236,0.013027648
SNX3,0.28424565,0.013027648
ZNF770,0.314772888,0.013055209
DNAJA1,0.422115187,0.013056557
DMKN,-0.520333325,0.013056557
AKTIP,0.21636522,0.013056557
PGF,-0.705032578,0.013166319
C1QTNF12,-0.808894403,0.013176632
SLC25A34,-0.588793205,0.013219175
RNF215,-0.283648762,0.013224506
DCUN1D5,0.290977875,0.013264305
DCP2,0.358672169,0.013264305
TMEM225B,-0.688972465,0.013305854
WAC,0.209942703,0.013305854
TBC1D3C,-0.60284296,0.013305854
HSF2BP,-0.361956326,0.013325212
RNF38,0.198705234,0.013325212
LOC101928279,-0.324902305,0.013389823
GMDS-AS1,-0.306660848,0.013439108
LINC01954,-0.820143693,0.013439108
ENDOV,-0.244191426,0.013439108
TAX1BP1,0.296199126,0.013482139
POPDC3,0.381506593,0.013524158
PARP12,-0.442444991,0.013524158
PRSS55,-0.8515716,0.013525906
WDR41,0.238097963,0.013536661
CRABP2,-0.608482687,0.013555656
POLR2J3,-0.487497366,0.013563972
COL5A1,-0.752845004,0.013563972
ST13,0.273272678,0.013632165
CSDE1,0.281292096,0.013632165
CFDP1,0.247004011,0.013681066
ZNF276,-0.458749262,0.013681066
MORN3,-0.480639964,0.013681066
BCKDHB,0.306158317,0.013681066
SPOCK1,0.351456324,0.013715699
LPAR2,-0.521742138,0.01380461
UTP6,-0.188167322,0.01380461
STK36,-0.514780307,0.013806367
TMED5,0.388758219,0.013806367
FOXN3,0.224401595,0.013840782
UBAP1L,-0.485342603,0.013865961
EP400,-0.243651216,0.013903799
UVSSA,-0.491586649,0.014051042
BLOC1S5,0.226206889,0.014067576
AKAP8L,-0.3574659,0.014093924
GTF2IRD1,-0.334847378,0.014120476
TREM1,-0.969973905,0.014120476
LAS1L,-0.34553325,0.014120476
GNAZ,0.200323561,0.014312154
ACOT11,-0.434021845,0.014314649
THAP1,0.349068376,0.014371167
MRNIP,-0.246192018,0.014407904
OSBPL1A,0.269782154,0.014477315
SULF2,-0.31666797,0.014491377
SPAG4,-0.513590449,0.014513684
EME2,-0.592453989,0.014513684
MXD3,-0.583141118,0.014513684
KATNAL1,0.245100074,0.014513684
ZFP41,-0.389370798,0.014513684
SAP30L,0.231630183,0.014513684
HGSNAT,-0.284153012,0.014513684
INTS11,-0.308744741,0.014513684
PCBP3,-0.34029392,0.014513684
TBC1D22A,-0.217741497,0.014513684
MKS1,-0.240195672,0.014514093
SNX2,0.254796307,0.014522848
SEC14L1P1,-0.45132477,0.014522848
HDAC7,-0.509481422,0.014523432
PMS2P5,-0.288537509,0.014526573
LPGAT1,0.308941941,0.014526573
OSBPL5,-0.375544731,0.014526573
MTG1,-0.309421046,0.014526573
MBNL2,0.286063401,0.014548684
C3orf35,-0.399855933,0.014561549
TRIM44,0.202591309,0.014645786
HOOK2,-0.441994841,0.014729426
CTR9,0.192864506,0.014751796
GLRA2,-0.520599764,0.014763177
HSP90AB1,0.301805654,0.014790258
PEA15,0.29525904,0.014795292
AGGF1,0.225354623,0.01481081
STAG3L2,-0.355959255,0.014838458
JMY,0.21298009,0.014881191
REC8,-0.37318535,0.014890301
FGFR1OP2,0.329955167,0.014890301
GOPC,0.263596443,0.014911809
PHF21B,-0.532649663,0.014911809
MTHFD1L,-0.216960089,0.014911809
NSUN5P2,-0.472113264,0.014911809
TECTA,-0.345065741,0.014911809
PPP2R2A,0.249041907,0.014964488
TAF13,0.360785036,0.014964488
H2BFXP,-0.402251574,0.014964488
GTPBP2,-0.255145867,0.014972425
RABEP1,0.261131221,0.01500513
PPOX,-0.249149721,0.015068872
PRPF3,-0.259141567,0.015070062
EHMT1,-0.288416129,0.015070062
TMPO,0.249403789,0.015070062
EIF5,0.27572125,0.015070062
CSNK1A1,0.165152916,0.015115933
DNMT3B,-0.429877604,0.015115933
NPHP4,-0.366519434,0.01518976
LOC101927248,-0.48024153,0.015197813
PCDHB13,-0.267108266,0.015197813
LOC100101478,-0.401182091,0.015197813
SCHIP1,0.246425294,0.015197813
RC3H2,0.238488274,0.015197813
PIK3R1,0.31024718,0.015197813
CLK2,-0.26084619,0.015424134
RUSC1-AS1,-0.557641835,0.015475783
LRCH4,-0.464139683,0.015528249
LOC102724612,-0.606717538,0.015576108
ZGPAT,-0.382459533,0.015576108
FER1L5,-0.680834109,0.015586282
SDAD1P1,0.460876111,0.015604153
HYI,-0.378534882,0.015619675
VPS41,0.238493495,0.015619675
PRR5-ARHGAP8,-0.450317177,0.015672674
TCTN2,-0.296328571,0.015672674
ZNF862,-0.283069464,0.015676738
RTL9,-0.396545834,0.015677009
SLC38A5,-0.685983206,0.015677009
DCUN1D1,0.319496665,0.015682937
CD81-AS1,-0.553538429,0.015682937
NAPEPLD,0.281396854,0.015727876
FBN3,-0.682671339,0.015727876
SNORA105A,0.394614285,0.015727876
SNORA105B,0.394614285,0.015727876
DYRK2,0.214949961,0.015727876
ZNF148,0.259049019,0.015792281
BIN3,-0.287753651,0.015813464
RUFY3,0.252787399,0.01587967
FUK,-0.328694705,0.01588
ZNF106,0.20314828,0.01588
COL25A1,-0.562518806,0.015902478
SULT1A4,-0.633958038,0.015913468
LOC284395,-0.518087024,0.015913468
AFTPH,0.261793695,0.01591444
SCGB2B2,-0.499216535,0.015918139
CTC1,-0.32024286,0.015930476
CACUL1,0.193566377,0.015957411
PANK3,0.204933941,0.015957411
RPRD1A,0.265037038,0.015957411
GPC3,-0.805173459,0.016040554
TRIP12,0.167781462,0.016067211
ZZZ3,0.271593678,0.016067211
SP140L,-0.43671298,0.016067211
DCAF15,-0.351040595,0.016113902
SLC6A16,-0.503839005,0.016126545
CDHR2,-0.53662689,0.016126545
PMEPA1,0.263911406,0.01626358
TCP1,0.28929804,0.01626358
METTL17,-0.227066235,0.016266046
PLAT,-0.520039737,0.016266046
PAUPAR,-0.659814643,0.01626787
GSPT1,0.197818736,0.016321849
STRN3,0.170041681,0.016321849
LRRC58,0.315760512,0.016321849
RHPN1,-0.390545124,0.016321849
TNFRSF10D,-0.712544544,0.016374425
KIAA1143,0.296556382,0.016374425
CHKB-AS1,-0.274659357,0.016462215
LRRC43,-0.322890706,0.016489717
NPIPB11,-0.49171118,0.016522793
ID2-AS1,0.511273576,0.016522793
DUS1L,-0.290680927,0.016651632
RBM33,-0.258666201,0.016665913
CSPG4,-0.44349433,0.016665913
HSP90B1,0.370750517,0.016665913
SRRM3,-0.559775083,0.016665913
PPM1B,0.23775316,0.016665913
MAPK12,-0.430952513,0.016670825
ZMAT3,0.308801239,0.016670825
TYSND1,-0.332671542,0.016670825
ZNF630,-0.262085404,0.016687175
PPP4R3B,0.213934261,0.016687175
GAS8,-0.378831524,0.016707993
L3MBTL3,0.213855062,0.016707993
PTP4A3,-0.477713201,0.01671294
SSR1,0.207546881,0.016713233
PHACTR2,0.250719435,0.016737537
MTPAP,0.227416769,0.016750574
ATP2C2-AS1,-0.531321111,0.016858755
SCART1,-0.686063819,0.016988605
EXOC6B,0.209408077,0.017032836
MIR6511B1,-0.572090917,0.017051701
QTRT1,-0.364110805,0.01705515
MIG7,-0.643964505,0.017075548
IPO5,0.261667623,0.017096031
TNFRSF10A,-0.545938153,0.017137318
VSIG8,-0.373877529,0.017168364
CHST5,-0.438652668,0.017168364
RAB4A,0.228526406,0.017197887
SNORD116-16,-0.529973292,0.017199058
EXOC3-AS1,-0.363144897,0.017199058
IL21R-AS1,-0.795395353,0.017230646
ZNF134,0.154158929,0.017230646
NUCKS1,0.278381937,0.017230646
EWSR1,-0.130647875,0.017239641
LOC100288069,-0.402955828,0.017264685
DNAJB4,0.482115625,0.017267955
DOCK9-AS2,-0.462442413,0.017270337
TOGARAM1,0.21749625,0.017304065
AGPAT5,0.259617181,0.017379854
SPAST,0.222242174,0.017394154
BAZ2A,-0.224932741,0.017457064
LOC101929679,-0.621984987,0.017457064
CTNND1,-0.147333244,0.017488763
PRLHR,-0.572264474,0.017488763
CYP2G1P,-0.540786167,0.017488763
NUDT18,-0.41222447,0.017501081
OSER1-AS1,0.229020178,0.017501081
THAP5,0.264716822,0.017541195
C16orf86,-0.417122015,0.017559584
UBR4,-0.192546591,0.017559584
TREML1,-0.722279456,0.017564848
EXOC5,0.266950199,0.017611725
KIF7,-0.371681367,0.017611725
TMEM94,-0.295412894,0.017629407
MYO5C,-0.446997129,0.017629407
RAP1A,0.315542352,0.017629407
FBXO32,0.375790164,0.017629407
APPL1,0.229437453,0.017737058
MLXIPL,-0.537124802,0.017737592
SLX4,-0.386493403,0.017737592
TSNAXIP1,-0.407889545,0.017761734
HERC2P2,-0.595478735,0.017790513
PSEN2,-0.307400075,0.017790513
TMEM138,-0.22824176,0.01779522
RAB34,-0.42533874,0.017802437
LOC100130950,-0.41626696,0.017804805
DDX55,-0.226300227,0.017804805
METTL9,0.258094156,0.017820215
PPP2CB,0.268491221,0.017887746
SNX27,0.163132518,0.017887746
LOC105378586,-0.489063628,0.01788937
TSPAN5,0.248579716,0.017893314
SULT1A1,-0.406205555,0.017925826
MECOM,-0.602296899,0.017925826
ZNF487,-0.27293526,0.017939277
CHODL,-0.580784443,0.017952375
TMTC3,0.310701871,0.017995157
TPCN2,-0.49848098,0.018007917
OSBPL8,0.305768878,0.018007917
BCL3,-0.4504454,0.018007917
CDKN1B,0.283306864,0.018007917
TRAIP,-0.420852886,0.018121372
C9orf50,-0.569287304,0.018137667
PROM1,-0.414481512,0.018137667
FANCA,-0.454319903,0.018137667
ZNF92,0.381706911,0.018139711
PGAP3,-0.351140306,0.018201725
C1orf194,-0.465645792,0.018228093
TMX2-CTNND1,-0.131817492,0.018237661
STK24-AS1,-0.45927776,0.018370209
IRF4,-0.804020662,0.018396477
VWF,-0.684793361,0.018396477
LINC00106,-0.736933314,0.018396477
SNORD62A,-0.607564332,0.018396477
SNORD62B,-0.607564332,0.018396477
IFT80,0.333193871,0.018396477
DNAJC17,-0.267750558,0.018408982
UPK3BL1,-0.524429301,0.018408982
ZNF507,0.189624555,0.01841376
UBTD2,0.21620744,0.018442648
GSTK1,-0.162223545,0.018458705
LYRM1,0.2321719,0.018459276
PLSCR3,-0.364185053,0.018505408
PTEN,0.277178361,0.018505408
DDX19B,-0.202464431,0.018521249
HDHD5-AS1,-0.438110765,0.018533699
ZNF277,0.217017474,0.018558612
LOC100294362,-0.501956635,0.018558612
CASP10,-0.498001529,0.018558612
CHFR,-0.32553094,0.01858305
SLC27A3,-0.464701542,0.018599519
PRKAB2,0.332136732,0.018658419
ARHGEF16,-0.62622301,0.018664582
AZIN1,0.285765083,0.018676489
IRF1,-0.628276144,0.018717689
MYO18B,-0.537261253,0.018727946
ZFP91-CNTF,0.233970272,0.018727946
RABGGTB,0.293406854,0.018727946
MGAT4A,0.254042329,0.018740299
WDR18,-0.321034399,0.018776597
EFCAB12,-0.604139964,0.018806147
ADCY4,-0.783537365,0.018818746
ATG5,0.284911514,0.018818746
CRACR2B,-0.565069667,0.018832058
WAPL,0.17908573,0.018894127
MED24,-0.227789161,0.018894127
NUFIP2,0.26854252,0.01894053
CNNM4,-0.265488364,0.01894053
IQCF3,-0.729853248,0.01894053
FBXW11,0.193093658,0.01894053
TMEM255B,-0.454062556,0.01894053
AGAP9,-0.491782948,0.01894053
KMT2B,-0.381816069,0.019152648
TMEM214,-0.209315786,0.01918634
SNHG11,-0.253953918,0.019225192
HM13,-0.201629398,0.019258711
CCP110,0.452895496,0.019365968
PAFAH1B2,0.251727817,0.019419144
ERG,-0.476739937,0.019423225
TMEM184C,0.200727304,0.019423225
PRNP,0.304193221,0.019455787
FER1L4,-0.737802013,0.019455787
ATXN7,-0.172334583,0.019482733
PDE4DIPP1,-0.4937896,0.019521737
GGT5,-0.828589388,0.019566602
IQCJ-SCHIP1,0.269333975,0.019566602
NPIPB12,-0.485435654,0.019566602
LZIC,0.277034889,0.01960928
BTBD19,-0.554500027,0.01960928
KIF22,-0.241207058,0.01960928
MIB2,-0.337623425,0.019612282
MAATS1,-0.319039689,0.019612282
ZNF483,0.3373788,0.019616717
PRSS56,-0.729396793,0.019631594
MIR711,-0.795687005,0.019642822
CYP21A2,-0.744198699,0.019642822
ZFYVE28,-0.347266829,0.019642822
LLPH,0.240303286,0.019642822
ZNF322,0.240336383,0.019642822
C2orf49,0.218100048,0.019642822
KCNMB4,0.378630813,0.019735532
ADAMTS17,-0.378671057,0.019748172
MATR3,0.255282929,0.019789308
THAP2,0.454257085,0.019789308
DRC1,-0.461469273,0.019789308
PROM2,-0.577368341,0.019789308
TNR,-0.239115364,0.019789308
C20orf203,-0.652555652,0.019789308
LOC391322,-0.915544683,0.019789308
GFM2,0.267853146,0.019789308
PCDHGB5,-0.292109895,0.01987386
THNSL1,0.302339088,0.01987386
SMARCA5,0.239601084,0.019884633
DPYSL2,0.19338337,0.019909744
ZSWIM8-AS1,-0.580278144,0.019978652
PPM1H,0.248734312,0.020029251
SUGP2,-0.253248583,0.020051327
LRP5L,-0.47350542,0.020054305
ZNF296,-0.552057255,0.020054305
NCAM2,0.267888296,0.020054305
ZNF644,0.357277632,0.020063311
TRIM74,-0.62504164,0.020078703
PRO1804,-0.505618535,0.020078703
FBXL6,-0.457711807,0.020078703
VAX2,-0.606669578,0.020085041
ARTN,-0.606582056,0.020121391
CREG1,0.28453037,0.020121391
VPS26A,0.252349361,0.020121391
C11orf21,-0.779322896,0.020153639
SGCB,0.253374292,0.020153639
QRICH1,-0.143346427,0.020186293
TTLL13P,-0.490544228,0.020250754
MIER3,0.257163775,0.020311933
STARD13,0.236764064,0.020311933
TCHP,-0.232074615,0.020424863
RAB29,0.309873528,0.020424863
RETREG1,0.369662049,0.020456959
CORO1C,0.258191885,0.020456959
KLHDC8A,-0.433497186,0.020456959
MTFR2,-0.631537011,0.020456959
RAB2B,0.211428379,0.020456959
ZNF654,0.269073762,0.020456959
ITGB3,-0.645456563,0.020456959
PM20D1,-0.830785191,0.020456959
SNORD115-22,-0.629549581,0.020472112
NBPF19,-0.295605916,0.020500776
POPDC2,-0.374321886,0.020579027
UBE2H,0.167977808,0.020579027
TDH,-0.47989275,0.020585438
CCER2,-0.602186148,0.020585438
MAPRE2,0.20926853,0.020585438
DNAJC3,0.278851364,0.020607039
NCOA7,0.282472678,0.020607039
CES5AP1,-0.688061858,0.020659211
MMEL1,-0.770831631,0.020729853
BMI1,0.317200606,0.020729853
MOK,-0.415451737,0.020777418
GMFB,0.378373357,0.020794117
MAGED4,-0.319447084,0.020863048
ZSWIM5,-0.186042621,0.020911524
OTUD6B-AS1,0.317582559,0.020925557
TTC16,-0.581613309,0.020955099
DEK,0.290482692,0.020955099
ALG11,0.211216722,0.020959421
UNK,-0.226531385,0.020986623
AUTS2,-0.218804552,0.020992591
THUMPD1,0.212286987,0.021028455
TGM1,-0.691790341,0.021028455
SC5D,0.304510192,0.021028455
CFP,-0.657315446,0.021028455
SOX13,-0.366856448,0.021028455
TXNRD3NB,-0.281988292,0.021065665
CXCL10,-1.48192428,0.021079344
MKLN1,0.243115013,0.021135525
TMEM192,0.163950362,0.021158765
ZNF783,-0.359081019,0.021235644
CFB,-0.719478434,0.021310326
RBMXL1,0.241396346,0.021317871
HEYL,-0.684789382,0.021317871
PIAS3,-0.191832729,0.021317871
SEC23IP,-0.158755129,0.021317871
ADAMTS7,-0.685313749,0.021317871
DRD4,-0.681955011,0.021317871
RYR3,-0.401044894,0.021317871
TSEN54,-0.387098288,0.021317871
NEMF,0.19564878,0.021317871
LSR,-0.656228229,0.021317871
RNF207,-0.623783193,0.021343979
DMPK,-0.419042981,0.021343979
FABP6,-0.544769548,0.02134506
LINC00652,0.519277396,0.02134506
POGK,0.252149613,0.02134506
BNIP3L,0.307761876,0.021398161
ANO8,-0.367229764,0.021411744
TLX2,-0.649885023,0.021436096
MRPL50,0.307914216,0.021436096
RHOT1,0.235326387,0.021475262
CLEC11A,-0.364319287,0.021512793
LIN7C,0.317458739,0.021566389
TRIM7,-0.552491159,0.021566389
SNX30,0.264572197,0.021566389
KDM6B,-0.390006782,0.021569499
BCL2L2,0.208878157,0.021569499
CERS5,-0.208611747,0.021569499
DSTYK,0.196247293,0.021569499
NOXO1,-0.590567297,0.021569499
SEL1L,0.246564062,0.021593279
LOC105370943,-0.471464304,0.021593279
RSL1D1,0.193664013,0.021620986
CISH,-0.808327468,0.021620986
PLAC9,-0.680979396,0.021620986
C2CD3,-0.142814956,0.021669514
RNF219,0.295932208,0.021669514
SLC35A5,0.327497932,0.021716457
SPAAR,-0.641387111,0.021736087
CCDC189,-0.380521469,0.021849945
ASPSCR1,-0.302307104,0.021959894
RB1,0.233153715,0.021959894
ZNF324,-0.24039959,0.022000004
THNSL2,-0.715554031,0.022000004
AMER2,0.513002513,0.022000004
SUPV3L1,-0.166905562,0.022000004
FAM153B,-0.632679143,0.022000004
DOT1L,-0.48011217,0.022015172
TRIM45,-0.30284852,0.022145346
CDC37L1,0.334092089,0.022159017
TMCC1,0.152894542,0.022203182
ARFIP1,0.251708745,0.022216225
MIER1,0.23404618,0.022216225
TNKS,0.189771012,0.022216225
GCKR,-0.569120352,0.022216225
B4GALNT3,-0.612522578,0.022216225
CES4A,-0.49265128,0.022216225
ZFP1,0.277786808,0.022216225
RBM19,-0.317636436,0.022223038
ARL6IP5,0.322165783,0.022240489
NPIPB5,-0.619272546,0.022313298
ZFAND2B,-0.209962672,0.02233638
GLB1L2,-0.395903225,0.02233638
CRNKL1,0.238589348,0.02233638
C1orf43,0.251639489,0.02233638
MYBPC2,-0.709025594,0.02233638
DENND2C,-0.317272461,0.02233638
